,0,1,2,3,4,5
66,1,14,220.90650266518176,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262DACAD0>,"(0, 0, 0, 0)","const       3212.307904
ar.L1         -0.476070
ar.L2         -0.765165
sigma2    700791.988789
dtype: float64"
67,1,15,236.18851263902792,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E5CA90>,"(0, 0, 0, 0)","const       3224.704595
ar.L1         -0.478671
ar.L2         -0.754601
sigma2    618724.475487
dtype: float64"
68,1,16,252.8050064276749,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E1A810>,"(0, 0, 0, 0)","const       3188.350807
ar.L1         -0.409308
ar.L2         -0.721117
sigma2    647369.171740
dtype: float64"
69,1,17,272.0045352511037,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C667D0>,"(0, 0, 0, 0)","const       3127.253589
ar.L1         -0.377909
ar.L2         -0.610370
sigma2    842451.850873
dtype: float64"
70,1,18,288.31927347747956,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262DAE0D0>,"(0, 0, 0, 0)","const       3098.058683
ar.L1         -0.350270
ar.L2         -0.602219
sigma2    838173.770162
dtype: float64"
71,1,19,322.87525230695405,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262D2CE10>,"(0, 0, 0, 0)","const     3.241108e+03
ar.L1    -4.697712e-01
ar.L2    -6.521087e-01
sigma2    2.302457e+06
dtype: float64"
72,1,20,339.7588064180725,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E77F10>,"(0, 0, 0, 0)","const     3.274292e+03
ar.L1    -3.120194e-01
ar.L2    -6.480817e-01
sigma2    2.174232e+06
dtype: float64"
73,1,21,358.42557790672896,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262BB1890>,"(0, 0, 0, 0)","const     3.318003e+03
sigma2    2.924928e+06
dtype: float64"
74,1,22,375.18948455802916,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262CD6410>,"(0, 0, 0, 0)","const     3.297145e+03
sigma2    2.814875e+06
dtype: float64"
75,1,23,400.5853269016663,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225EA31090>,"(0, 0, 0, 0)","const     3.545455e+03
sigma2    3.985209e+06
dtype: float64"
76,1,24,418.2429805160814,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262DC6490>,"(0, 0, 0, 0)","const     3.615635e+03
sigma2    3.952785e+06
dtype: float64"
77,1,25,435.77211009339436,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C49990>,"(0, 0, 0, 0)","const     3.555003e+03
sigma2    3.879916e+06
dtype: float64"
78,1,26,446.4873716822216,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262CEC7D0>,"(0, 0, 0, 0)","ar.L1    -7.062569e-01
ar.L2    -5.759754e-01
sigma2    5.403283e+06
dtype: float64"
79,1,27,463.8883907514272,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C4B350>,"(0, 0, 0, 0)","ar.L1    -7.258466e-01
ar.L2    -5.753706e-01
sigma2    5.193213e+06
dtype: float64"
80,1,28,481.2430775614089,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C65850>,"(0, 0, 0, 0)","ar.L1    -7.244184e-01
ar.L2    -5.926835e-01
sigma2    4.982039e+06
dtype: float64"
81,1,29,498.479831772121,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262F76110>,"(0, 0, 0, 0)","ar.L1    -7.278285e-01
ar.L2    -5.973166e-01
sigma2    4.782917e+06
dtype: float64"
82,1,30,515.9069070496643,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262B6D090>,"(0, 0, 0, 0)","ar.L1    -7.417761e-01
ar.L2    -5.970399e-01
sigma2    4.642108e+06
dtype: float64"
83,1,31,533.9230433929715,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262BE5290>,"(0, 0, 0, 0)","ar.L1    -7.508287e-01
ar.L2    -5.765116e-01
sigma2    4.631306e+06
dtype: float64"
84,1,32,554.8887138874276,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225EA26110>,"(0, 0, 0, 0)","ar.L1    -7.626754e-01
ar.L2    -5.425215e-01
sigma2    5.136067e+06
dtype: float64"
85,1,33,573.6282254634416,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262D7A990>,"(0, 0, 0, 0)","ar.L1    -8.046383e-01
ar.L2    -5.451155e-01
sigma2    5.214153e+06
dtype: float64"
86,1,34,592.4155950852677,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C18A10>,"(0, 0, 0, 0)","ar.L1    -8.402849e-01
ar.L2    -5.239606e-01
sigma2    5.312991e+06
dtype: float64"
87,1,35,611.439233276803,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225E9FCAD0>,"(0, 0, 0, 0)","ar.L1    -8.651895e-01
ar.L2    -4.900246e-01
sigma2    5.454093e+06
dtype: float64"
88,1,36,630.3356956241097,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C7D650>,"(0, 0, 0, 0)","ar.L1    -8.867371e-01
ar.L2    -4.627359e-01
sigma2    5.561607e+06
dtype: float64"
89,1,37,647.6864368589986,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E0B5D0>,"(0, 0, 0, 0)","ar.L1    -8.846814e-01
ar.L2    -4.654840e-01
sigma2    5.394746e+06
dtype: float64"
90,1,38,665.8673214005647,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262BC8AD0>,"(0, 0, 0, 0)","ar.L1    -8.752743e-01
ar.L2    -4.345689e-01
sigma2    5.385885e+06
dtype: float64"
91,1,39,683.1721979683557,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225E9FE250>,"(0, 0, 0, 0)","ar.L1    -8.757593e-01
ar.L2    -4.347752e-01
sigma2    5.232327e+06
dtype: float64"
92,1,40,700.6592310313166,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262C1BD10>,"(0, 0, 0, 0)","ar.L1    -8.769002e-01
ar.L2    -4.396985e-01
sigma2    5.114376e+06
dtype: float64"
93,1,41,718.4378799524594,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262ED22D0>,"(0, 0, 0, 0)","ar.L1    -8.870446e-01
ar.L2    -4.487826e-01
sigma2    5.042015e+06
dtype: float64"
94,1,42,735.7940494311333,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262AC2510>,"(0, 0, 0, 0)","ar.L1    -8.805522e-01
ar.L2    -4.471143e-01
sigma2    4.924794e+06
dtype: float64"
95,1,43,753.2579502951237,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262E0BF50>,"(0, 0, 0, 0)","ar.L1    -8.789625e-01
ar.L2    -4.386951e-01
sigma2    4.831736e+06
dtype: float64"
96,1,44,770.5308775293342,<statsmodels.tsa.arima.model.ARIMA object at 0x000002225EA5E4D0>,"(0, 0, 0, 0)","ar.L1    -8.795695e-01
ar.L2    -4.374146e-01
sigma2    4.719805e+06
dtype: float64"
97,1,45,789.5889173547035,<statsmodels.tsa.arima.model.ARIMA object at 0x0000022262F3BF90>,"(0, 0, 0, 0)","ar.L1    -8.762526e-01
ar.L2    -4.421462e-01
sigma2    4.815882e+06
dtype: float64"
