Date,Close
3/12/2024,41.32
3/13/2024,41.619999
3/14/2024,41.490002
3/15/2024,41.57
3/18/2024,41.25
3/19/2024,41.209999
3/20/2024,41.84
3/21/2024,41.360001
3/22/2024,41.110001
3/25/2024,41.18
3/26/2024,41.27
3/27/2024,41.599998
3/28/2024,41.41
4/1/2024,41.380001
4/2/2024,40.939999
4/3/2024,41.259998
4/4/2024,40.759998
4/5/2024,40.82
4/8/2024,41.110001
4/9/2024,40.91
4/10/2024,40.310001
4/11/2024,40.349998
4/12/2024,39.610001
4/15/2024,39.59
4/16/2024,39.470001
4/17/2024,39.75
4/18/2024,39.810001
4/19/2024,39.91
4/22/2024,40.220001
4/23/2024,40.650002
4/24/2024,40.610001
4/25/2024,40.369999
4/26/2024,40.669998
4/29/2024,40.599998
4/30/2024,40.040001
5/1/2024,39.889999
5/2/2024,40.290001
5/3/2024,40.639999
5/6/2024,40.900002
5/7/2024,41.200001
5/8/2024,41.52
5/9/2024,41.880001
