Date,Close
1/11/2024,20.82
1/12/2024,21.190001
1/16/2024,20.959999
1/17/2024,20.65
1/18/2024,20.809999
1/19/2024,20.67
1/22/2024,20.219999
1/23/2024,20.530001
1/24/2024,20.709999
1/25/2024,20.940001
1/26/2024,20.860001
1/29/2024,21.209999
1/30/2024,21.190001
1/31/2024,20.91
2/1/2024,21.209999
2/2/2024,20.75
2/5/2024,20.469999
2/6/2024,20.51
2/7/2024,20.33
2/8/2024,20.65
2/9/2024,20.68
2/12/2024,20.76
2/13/2024,20.200001
2/14/2024,20.440001
2/15/2024,20.940001
2/16/2024,21.389999
2/20/2024,21.07
2/21/2024,20.959999
2/22/2024,20.82
2/23/2024,20.99
2/26/2024,20.620001
2/27/2024,20.57
2/28/2024,20.549999
2/29/2024,20.73
3/1/2024,21.17
3/4/2024,21.860001
3/5/2024,21.67
3/6/2024,22.1
3/7/2024,22.24
3/8/2024,22.23
3/11/2024,22.35
3/12/2024,22.09
3/13/2024,22.790001
3/14/2024,22.73
3/15/2024,23.030001
3/18/2024,22.91
3/19/2024,22.790001
3/20/2024,23.290001
3/21/2024,22.65
3/22/2024,22.559999
3/25/2024,22.58
3/26/2024,22.34
3/27/2024,22.51
3/28/2024,22.75
4/1/2024,22.860001
4/2/2024,23.84
4/3/2024,24.73
4/4/2024,24.49
4/5/2024,25.030001
4/8/2024,25.4
4/9/2024,25.719999
4/10/2024,25.450001
4/11/2024,26.01
4/12/2024,25.629999
4/15/2024,26.41
4/16/2024,25.799999
4/17/2024,25.85
4/18/2024,25.860001
4/19/2024,26.200001
4/22/2024,24.93
4/23/2024,24.99
4/24/2024,24.9
4/25/2024,25.059999
4/26/2024,24.889999
4/29/2024,24.83
4/30/2024,24.049999
5/1/2024,24.27
5/2/2024,24.360001
5/3/2024,24.219999
5/6/2024,25.07
5/7/2024,24.92
5/8/2024,24.950001
5/9/2024,25.66
