id,low,hi,m,q,cost
311,1,134,0.000118782,-0.389677,0.105267
312,1,135,0.00011056,-0.389305,0.112798
313,1,136,0.000114768,-0.389497,0.115148
314,1,137,0.00011457,-0.389488,0.115575
315,1,138,0.0001145,-0.389485,0.115997
316,1,139,0.000112394,-0.389386,0.116951
317,1,140,0.000110981,-0.38932,0.117619
318,1,141,0.000109534,-0.389251,0.118308
319,1,142,0.00010779,-0.389168,0.11913
320,1,143,0.00010632,-0.389098,0.119845
321,1,144,0.000104621,-0.389016,0.120671
322,1,145,0.000101969,-0.388887,0.122114
323,1,146,9.91455e-05,-0.388748,0.123734
324,1,147,9.89728e-05,-0.38874,0.124162
325,1,148,9.63041e-05,-0.388607,0.125722
326,1,149,9.55679e-05,-0.38857,0.126236
327,1,150,9.12858e-05,-0.388355,0.129775
328,1,151,8.38017e-05,-0.387976,0.140014
329,1,152,7.26917e-05,-0.387409,0.162743
330,1,153,6.13821e-05,-0.386828,0.187045
331,1,154,4.9763e-05,-0.386228,0.213489
332,1,155,3.52257e-05,-0.385472,0.25582
333,1,156,2.35346e-05,-0.38486,0.284367
334,1,157,1.22064e-05,-0.384264,0.312068
335,1,158,2.20762e-06,-0.383734,0.334538
336,1,159,-6.33419e-06,-0.383278,0.351723
337,1,160,-1.70271e-05,-0.382704,0.378826
338,1,161,-2.64254e-05,-0.382197,0.400665
339,1,162,-3.97911e-05,-0.381471,0.444869
340,1,163,-5.19885e-05,-0.380804,0.483027
341,1,164,-5.99641e-05,-0.380365,0.500675
342,1,165,-6.92392e-05,-0.379852,0.524675
343,1,166,-7.8536e-05,-0.379334,0.549467
344,1,167,-9.23619e-05,-0.37856,0.60385
345,1,168,-9.80515e-05,-0.37824,0.614828
346,1,169,-0.000104774,-0.377859,0.62981
347,1,170,-0.000110724,-0.37752,0.642254
348,1,171,-0.000117894,-0.377108,0.65992
349,1,172,-0.000127979,-0.376527,0.693895
350,1,173,-0.000137354,-0.375983,0.724338
351,1,174,-0.000146579,-0.375445,0.754682
352,1,175,-0.00016269,-0.3745,0.84528
353,1,176,-0.000178111,-0.37359,0.930823
354,1,177,-0.000177194,-0.373644,0.933765
355,1,178,-0.000176726,-0.373672,0.936479
356,1,179,-0.000176222,-0.373703,0.939202
357,1,180,-0.000175481,-0.373747,0.942034
358,1,181,-0.000174806,-0.373788,0.944828
359,1,182,-0.000173778,-0.373851,0.947864
360,1,183,-0.000173163,-0.373889,0.950622
361,1,184,-0.000172255,-0.373945,0.953568
362,1,185,-0.000171974,-0.373962,0.95619
363,1,186,-0.000171362,-0.374,0.958939
364,1,187,-0.000171252,-0.374007,0.961519
365,1,188,-0.000171826,-0.373971,0.964242
366,1,189,-0.000170715,-0.374041,0.967397
367,1,190,-0.000169132,-0.374142,0.971191
368,1,191,-0.000167668,-0.374236,0.974827
369,1,192,-0.000166449,-0.374314,0.978144
370,1,193,-0.000165642,-0.374366,0.981034
371,2,10,-0.000868333,-0.379557,0.00143058
372,2,11,-0.00120606,-0.377981,0.00158731
373,2,12,-0.00111727,-0.378425,0.00167342
374,2,13,-0.00109231,-0.378558,0.00174886
375,2,14,-0.00104121,-0.378847,0.00182655
376,2,15,-0.00103363,-0.378893,0.0018957
377,2,16,-0.000920357,-0.37961,0.00202252
378,2,17,-0.000694118,-0.381118,0.0024137
379,2,18,-0.000480147,-0.382616,0.00287308
380,2,19,-0.000281218,-0.384075,0.00339021
381,2,20,-0.000181754,-0.384838,0.0036224
382,2,21,-0.000103835,-0.385461,0.00382484
383,2,22,-0.000556494,-0.381689,0.00849834
384,2,23,-0.000655054,-0.380835,0.0089673
385,2,24,-0.000685968,-0.380556,0.00920131
386,2,25,-0.000560913,-0.381724,0.0100453
387,2,26,-0.000447308,-0.382822,0.0108956
388,2,27,-0.000358427,-0.38371,0.0115827
389,2,28,-0.000281074,-0.38451,0.0122277
390,2,29,-0.000223727,-0.385122,0.0127276
391,2,30,-0.000160739,-0.385814,0.0133433
392,2,31,-0.000107853,-0.386414,0.0138927
393,2,32,-0.000125605,-0.386207,0.0141644
394,2,33,-0.000134402,-0.386101,0.014403
395,2,34,-0.000144719,-0.385974,0.0146453
396,2,35,-0.000141497,-0.386015,0.0148676
397,2,36,-0.000146695,-0.385947,0.0150909
398,2,37,-0.000112574,-0.386402,0.0156126
399,2,38,-0.000102845,-0.386535,0.0158563
400,2,39,-9.0918e-05,-0.386702,0.0161172
401,2,40,-0.000111538,-0.386406,0.0164897
402,2,41,-0.000158443,-0.385718,0.0176391
403,2,42,-0.000136237,-0.386052,0.0180939
404,2,43,-0.00012956,-0.386154,0.018337
405,2,44,-0.000145877,-0.385898,0.018712
406,2,45,-0.000120536,-0.386304,0.0193514
407,2,46,-0.000129671,-0.386155,0.019631
408,2,47,-7.73605e-05,-0.387026,0.0220548
409,2,48,-2.80527e-05,-0.387865,0.0244554
410,2,49,3.16978e-06,-0.388406,0.0256681
411,2,50,2.38571e-05,-0.388771,0.0263941
412,2,51,3.41032e-05,-0.388956,0.0267857
413,2,52,3.63258e-05,-0.388996,0.0270586
414,2,53,4.12704e-05,-0.389089,0.027357
415,2,54,4.51701e-05,-0.389163,0.0276422
416,2,55,7.94702e-05,-0.389826,0.0298674
417,2,56,0.000144293,-0.391101,0.0377732
418,2,57,0.000171316,-0.391641,0.0395541
419,2,58,0.000190926,-0.39204,0.0407269
420,2,59,0.000207013,-0.392373,0.0416807
421,2,60,0.000196084,-0.392143,0.0423367
422,2,61,0.000185399,-0.391915,0.0430017
423,2,62,0.00019844,-0.392198,0.0438526
424,2,63,0.000198126,-0.392191,0.0442109
425,2,64,0.000197696,-0.392181,0.0445666
426,2,65,0.000189087,-0.391986,0.0451865
427,2,66,0.000173151,-0.391619,0.0465219
428,2,67,0.00018688,-0.39194,0.0476608
429,2,68,0.000199828,-0.392246,0.0487656
430,2,69,0.000208598,-0.392457,0.0494937
431,2,70,0.000211524,-0.392528,0.0498997
432,2,71,0.000218779,-0.392707,0.0505453
433,2,72,0.000216965,-0.392662,0.0509241
434,2,73,0.000212882,-0.392558,0.0513841
435,2,74,0.000212665,-0.392553,0.05174
436,2,75,0.00021429,-0.392595,0.0521116
437,2,76,0.000220088,-0.392747,0.0527116
438,2,77,0.000213527,-0.392572,0.0534004
439,2,78,0.000203754,-0.392309,0.0545476
440,2,79,0.000190621,-0.39195,0.0564265
441,2,80,0.000189766,-0.391926,0.0567939
442,2,81,0.000187688,-0.391868,0.0571951
443,2,82,0.000192184,-0.391995,0.0577636
444,2,83,0.000196454,-0.392118,0.0583214
445,2,84,0.000193627,-0.392036,0.0587696
446,2,85,0.000184533,-0.391769,0.0601458
447,2,86,0.000175421,-0.391499,0.0615864
448,2,87,0.000168394,-0.391288,0.0626272
449,2,88,0.000161316,-0.391073,0.0637166
450,2,89,0.000149837,-0.390721,0.0660938
451,2,90,0.000144845,-0.390566,0.0668688
452,2,91,0.000141464,-0.39046,0.0674366
453,2,92,0.000139992,-0.390414,0.0678487
454,2,93,0.000140058,-0.390416,0.0682206
455,2,94,0.000138308,-0.390359,0.0686504
456,2,95,0.000133686,-0.390208,0.0694582
457,2,96,0.000123735,-0.38988,0.0719642
458,2,97,0.000123978,-0.389888,0.0723433
459,2,98,0.000122676,-0.389844,0.0727593
460,2,99,0.000121625,-0.389808,0.0731608
461,2,100,0.000116562,-0.389635,0.0741999
462,2,101,0.000110123,-0.389411,0.0757021
463,2,102,0.000106849,-0.389297,0.0763848
464,2,103,0.000100162,-0.38906,0.0780931
465,2,104,0.000101363,-0.389103,0.0785199
466,2,105,0.000101945,-0.389124,0.0789111
467,2,106,0.000101955,-0.389125,0.0792896
468,2,107,0.000101064,-0.389092,0.0796944
469,2,108,9.87157e-05,-0.389005,0.0802733
470,2,109,9.68528e-05,-0.388936,0.0807812
471,2,110,9.71439e-05,-0.388946,0.0811578
472,2,111,9.71751e-05,-0.388948,0.0815293
473,2,112,9.93296e-05,-0.38903,0.0821015
474,2,113,9.81472e-05,-0.388985,0.082534
475,2,114,9.68877e-05,-0.388935,0.0829767
476,2,115,9.92645e-05,-0.389029,0.083621
477,2,116,0.000102374,-0.389152,0.084482
478,2,117,0.000103689,-0.389205,0.0849406
479,2,118,0.00010398,-0.389217,0.0853106
480,2,119,0.000101862,-0.38913,0.0859324
481,2,120,0.000104344,-0.389232,0.0866637
482,2,121,0.000106496,-0.389321,0.0873143
483,2,122,0.000108905,-0.389422,0.0880514
484,2,123,0.000111675,-0.389538,0.0889272
485,2,124,0.000111474,-0.389529,0.0892937
486,2,125,0.000114492,-0.389658,0.090311
487,2,126,0.000117285,-0.389778,0.0912565
488,2,127,0.000119341,-0.389867,0.0919477
489,2,128,0.000121921,-0.38998,0.0928456
490,2,129,0.00012303,-0.390029,0.0933125
491,2,130,0.000125046,-0.390118,0.0940259
492,2,131,0.00012749,-0.390227,0.0949216
493,2,132,0.000128219,-0.39026,0.0953349
494,2,133,0.000130648,-0.39037,0.096261
495,2,134,0.000122185,-0.389984,0.103695
496,2,135,0.00011379,-0.389598,0.111281
497,2,136,0.000118013,-0.389793,0.113579
498,2,137,0.000117763,-0.389782,0.114006
499,2,138,0.000117646,-0.389776,0.114426
500,2,139,0.000115464,-0.389673,0.115398
501,2,140,0.000113986,-0.389602,0.116078
502,2,141,0.000112476,-0.38953,0.116779
503,2,142,0.000110665,-0.389442,0.117617
504,2,143,0.000109134,-0.389368,0.118344
505,2,144,0.000107372,-0.389281,0.119185
506,2,145,0.000104646,-0.389147,0.120652
507,2,146,0.000101746,-0.389003,0.122296
508,2,147,0.000101535,-0.388992,0.122724
509,2,148,9.87952e-05,-0.388855,0.124308
510,2,149,9.80155e-05,-0.388815,0.124827
511,2,150,9.3643e-05,-0.388592,0.1284
512,2,151,8.60276e-05,-0.388201,0.138685
513,2,152,7.4741e-05,-0.387618,0.161452
514,2,153,6.32556e-05,-0.387021,0.185782
515,2,154,5.14602e-05,-0.386403,0.212245
516,2,155,3.67121e-05,-0.385627,0.254559
517,2,156,2.4851e-05,-0.384998,0.283104
518,2,157,1.33606e-05,-0.384385,0.310795
519,2,158,3.21975e-06,-0.383841,0.333258
520,2,159,-5.44299e-06,-0.383373,0.35044
521,2,160,-1.62816e-05,-0.382784,0.377514
522,2,161,-2.58067e-05,-0.382264,0.399329
523,2,162,-3.93461e-05,-0.381519,0.443446
524,2,163,-5.16996e-05,-0.380835,0.481523
525,2,164,-5.97766e-05,-0.380386,0.499138
526,2,165,-6.91671e-05,-0.37986,0.523081
527,2,166,-7.85775e-05,-0.37933,0.547809
528,2,167,-9.25695e-05,-0.378537,0.602027
529,2,168,-9.83247e-05,-0.378209,0.612975
530,2,169,-0.000105124,-0.377819,0.627908
531,2,170,-0.000111141,-0.377472,0.640311
532,2,171,-0.00011839,-0.377052,0.657912
533,2,172,-0.000128587,-0.376457,0.691759
534,2,173,-0.000138064,-0.375901,0.722079
535,2,174,-0.000147387,-0.375351,0.752294
536,2,175,-0.000163674,-0.374384,0.842533
537,2,176,-0.00017926,-0.373454,0.927714
538,2,177,-0.00017832,-0.373511,0.93067
539,2,178,-0.000177834,-0.37354,0.933395
540,2,179,-0.000177312,-0.373572,0.936128
541,2,180,-0.00017655,-0.373618,0.938973
542,2,181,-0.000175855,-0.373661,0.941779
